,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
593,Once this crazy week is over I will be on the gym grind again toobusy,I will be on the gym grind again too busy after I finish this week.,['impermanence'],Once this crazy week is over I will be on the gym grind again toobusy Strategy: ['impermanence'],['impermanence'] ,['impermanence'] I will be on the gym grind again too busy after I finish this week.
594,"If only there was no school today, then i'd actually have a day to get everything ready for flordia!!!!!",I wish I had a holiday today. I would have made all the preparations for Florida.,"['neutralizing', 'optimism']","If only there was no school today, then i'd actually have a day to get everything ready for flordia!!!!! Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I wish I had a holiday today. I would have made all the preparations for Florida."
595,Made a to do list for this week on my phone. As I had to scroll down to finish it.. I think I shed a tear thisweek..,I'm so thankful that I was able to finish everything on my to-do list.,['thankfulness'],Made a to do list for this week on my phone. As I had to scroll down to finish it.. I think I shed a tear thisweek.. Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] I'm so thankful that I was able to finish everything on my to-do list.
596,Wake up thinking about all the tests and crap I have to do today. I need summer now. summer tired,After I take my tests today I will finally be ready for summer!,['impermanence'],Wake up thinking about all the tests and crap I have to do today. I need summer now. summer tired Strategy: ['impermanence'],['impermanence'] ,['impermanence'] After I take my tests today I will finally be ready for summer!
597,"I'm so tired, I don't Wana be here, I just wanna talk to and lay down. Tired Confused","I'm glad it's over, now it's go home and relax.",['impermanence'],"I'm so tired, I don't Wana be here, I just wanna talk to and lay down. Tired Confused Strategy: ['impermanence']",['impermanence'] ,"['impermanence'] I'm glad it's over, now it's go home and relax."
598,Lovely day shopping and lunch why is so hard to find a nice dress nowadays,"Lovely day shopping and lunch, but I'm still looking for a nice dress.",['neutralizing'],Lovely day shopping and lunch why is so hard to find a nice dress nowadays Strategy: ['neutralizing'],['neutralizing'] ,"['neutralizing'] Lovely day shopping and lunch, but I'm still looking for a nice dress."
599,"So tired of people picking fights with me, not accepting my apologies, and then telling me I need to apologize emotionallywornout",I hope people just understand me and stop fighting with me.,"['neutralizing', 'optimism']","So tired of people picking fights with me, not accepting my apologies, and then telling me I need to apologize emotionallywornout Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I hope people just understand me and stop fighting with me."
600,Wish I could get some writing done tonight but I just can't find the drive tired,I will work to get my writing done tonight.,['neutralizing'],Wish I could get some writing done tonight but I just can't find the drive tired Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] I will work to get my writing done tonight.
601,ugh im so tired but i cnt sleep. not even the sound of rain and thunder helps.. fuckthisfeeling tired,I'm so very tired. At some point I have to fall asleep.,['impermanence'],ugh im so tired but i cnt sleep. not even the sound of rain and thunder helps.. fuckthisfeeling tired Strategy: ['impermanence'],['impermanence'] ,['impermanence'] I'm so very tired. At some point I have to fall asleep.
602,Feeling the pressure of the real estate transaction from the buyer side will make me even more compassionate towards my clients.,"As a person on the buyer's side of the real estate transaction, I can now understand how a client feels.",['self_affirmation'],Feeling the pressure of the real estate transaction from the buyer side will make me even more compassionate towards my clients. Strategy: ['self_affirmation'],['self_affirmation'] ,"['self_affirmation'] As a person on the buyer's side of the real estate transaction, I can now understand how a client feels."
603,This chem exam is literally making me sick like I've felt like throwing up at least 20 times in the last hour chem,"It is really tough to learn for this chemistry exam, but I hope to pass it by all means.","['neutralizing', 'optimism']","This chem exam is literally making me sick like I've felt like throwing up at least 20 times in the last hour chem Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] It is really tough to learn for this chemistry exam, but I hope to pass it by all means."
604,All these angry orchards are making me too jittery to sit in these ethyl chairs and watch the game,I need to start drinking less angry orchards so that I can enjoy the games more in the ethyl chairs.,"['growth', 'neutralizing']","All these angry orchards are making me too jittery to sit in these ethyl chairs and watch the game Strategy: ['growth', 'neutralizing']","['growth', 'neutralizing'] ","['growth', 'neutralizing'] I need to start drinking less angry orchards so that I can enjoy the games more in the ethyl chairs."
605,"Over spring break I plan to take at least one week to do nothing but get my wisdom teeth out, be lazy, and sleep","I plan to rest on spring break to finally take care of my self, be lazy and sleep",['optimism'],"Over spring break I plan to take at least one week to do nothing but get my wisdom teeth out, be lazy, and sleep Strategy: ['optimism']",['optimism'] ,"['optimism'] I plan to rest on spring break to finally take care of my self, be lazy and sleep"
606,That project made me want to cry!! Not sure if I want to deal with ACCPAC ever but it's not a choice :(,Even though the project made me sad since it's over it means I will not deal with it anymore.,['optimism'],That project made me want to cry!! Not sure if I want to deal with ACCPAC ever but it's not a choice :( Strategy: ['optimism'],['optimism'] ,['optimism'] Even though the project made me sad since it's over it means I will not deal with it anymore.
607,"My friend just told me he finished his CHRISTMAS shopping. Halloween hasn't passed I'm not the only one behind, right?",My friend just told me he finished his CHRISTMAS shopping. I think I have to start shopping.,['neutralizing'],"My friend just told me he finished his CHRISTMAS shopping. Halloween hasn't passed I'm not the only one behind, right? Strategy: ['neutralizing']",['neutralizing'] ,['neutralizing'] My friend just told me he finished his CHRISTMAS shopping. I think I have to start shopping.
608,"Things don't seem so bad this Friday. Trying not to be this weekend. Enjoying working in the garden since it's cooler outside than it is inside with airconditioning. TGIF. Will deal with keeping electricity, shopping w/ foodstamps, cooking, etc on","I have things to do, but love working on my garden.","['optimism', 'self_affirmation']","Things don't seem so bad this Friday. Trying not to be this weekend. Enjoying working in the garden since it's cooler outside than it is inside with airconditioning. TGIF. Will deal with keeping electricity, shopping w/ foodstamps, cooking, etc on Strategy: ['optimism', 'self_affirmation']","['optimism', 'self_affirmation'] ","['optimism', 'self_affirmation'] I have things to do, but love working on my garden."
609,So ready for this week to be over It's definitely taken it's toll on me. exhausted,So ready for this week to be over It's definitely taken by work,['growth'],So ready for this week to be over It's definitely taken it's toll on me. exhausted Strategy: ['growth'],['growth'] ,['growth'] So ready for this week to be over It's definitely taken by work
610,That annoying cousin that u love but u just wanna pimp slap a girl. U know wat Im saying,Sometimes the relationship with family members has ups and downs even though you love them,['neutralizing'],That annoying cousin that u love but u just wanna pimp slap a girl. U know wat Im saying Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] Sometimes the relationship with family members has ups and downs even though you love them
611,English teacher. Why have u set me quotes to do when all my coursework is due that day. NotHappening,"My english teacher has set me quotes to do at the same day all my coursework is due, hopefully I can do it all in time","['neutralizing', 'optimism']","English teacher. Why have u set me quotes to do when all my coursework is due that day. NotHappening Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] My english teacher has set me quotes to do at the same day all my coursework is due, hopefully I can do it all in time"
612,My computer isn't working and I don't know why!!!.why now that I have a lot of things to,Any IT guys know why my computer isn't working,['neutralizing'],My computer isn't working and I don't know why!!!.why now that I have a lot of things to Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] Any IT guys know why my computer isn't working
613,"Packing last little things into my suitcase, why does it feel like i havent packed something i need!",This is the last bit of packing and I feel I have not packed something that I need. I hope I have not missed anything.,['optimism'],"Packing last little things into my suitcase, why does it feel like i havent packed something i need! Strategy: ['optimism']",['optimism'] ,['optimism'] This is the last bit of packing and I feel I have not packed something that I need. I hope I have not missed anything.
614,"I have a phone, but my charger broke, so I now have a dead phone with no charger Any other problems you wanna throw at me, God?","After I buy a charger, I will be able to revive my phone, I just need to be patient!","['growth', 'impermanence']","I have a phone, but my charger broke, so I now have a dead phone with no charger Any other problems you wanna throw at me, God? Strategy: ['growth', 'impermanence']","['growth', 'impermanence'] ","['growth', 'impermanence'] After I buy a charger, I will be able to revive my phone, I just need to be patient!"
615,Watching the Nevada game on the phone with my dad and hes 30 seconds ahead of me in the game,"Watching the Nevada game on the phone with my dad and he's 30 seconds ahead of me in the game. That's funny, I really enjoy these times with him.",['optimism'],Watching the Nevada game on the phone with my dad and hes 30 seconds ahead of me in the game Strategy: ['optimism'],['optimism'] ,"['optimism'] Watching the Nevada game on the phone with my dad and he's 30 seconds ahead of me in the game. That's funny, I really enjoy these times with him."
616,"stressful week this well finals, 12 hours of dance practice, and 1St dance competition and its my bday on Wednesday:(",Doing so many things at the same time leaves me a lot of adrenaline to burn.,"['neutralizing', 'self_affirmation']","stressful week this well finals, 12 hours of dance practice, and 1St dance competition and its my bday on Wednesday:( Strategy: ['neutralizing', 'self_affirmation']","['neutralizing', 'self_affirmation'] ","['neutralizing', 'self_affirmation'] Doing so many things at the same time leaves me a lot of adrenaline to burn."
617,I'm already stressing and beyond annoyed with this math quiz and it hasn't even been 15 minutes,"I'm annoyed with this math quiz, and it hasn't even been 15 minutes. But I'm smart, and I can finish this.","['neutralizing', 'optimism', 'self_affirmation']","I'm already stressing and beyond annoyed with this math quiz and it hasn't even been 15 minutes Strategy: ['neutralizing', 'optimism', 'self_affirmation']","['neutralizing', 'optimism', 'self_affirmation'] ","['neutralizing', 'optimism', 'self_affirmation'] I'm annoyed with this math quiz, and it hasn't even been 15 minutes. But I'm smart, and I can finish this."
618,"At this point, im just ready to give it all up. But ive worked so hard. Who would of known it would be this hard.","I had worked hard all along and reached a point to give it all up, as I was not knowing that this would be so hard. Let me learn from it.","['neutralizing', 'self_affirmation']","At this point, im just ready to give it all up. But ive worked so hard. Who would of known it would be this hard. Strategy: ['neutralizing', 'self_affirmation']","['neutralizing', 'self_affirmation'] ","['neutralizing', 'self_affirmation'] I had worked hard all along and reached a point to give it all up, as I was not knowing that this would be so hard. Let me learn from it."
619,Packing and making sure that u have everything for a 2 week vacation is hard,"Packing for a 2 - week vacation is a bit tough, but an exciting one.","['neutralizing', 'optimism']","Packing and making sure that u have everything for a 2 week vacation is hard Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] Packing for a 2 - week vacation is a bit tough, but an exciting one."
620,"thatannoyingmoment when you get papers in the mail on June 25, and they are due back in Halifax by June 30. notime","Feels bad that the papers I sent in the mail on June 25 are due back in Halifax by June 30, hopefully I can send them soon",['neutralizing'],"thatannoyingmoment when you get papers in the mail on June 25, and they are due back in Halifax by June 30. notime Strategy: ['neutralizing']",['neutralizing'] ,"['neutralizing'] Feels bad that the papers I sent in the mail on June 25 are due back in Halifax by June 30, hopefully I can send them soon"
621,fuck ccea for putting chemistry additional maths and english lit all on the same week,I was not happy with ccea for putting additional math chemistry and English literature together in the same week.,"['impermanence', 'neutralizing']","fuck ccea for putting chemistry additional maths and english lit all on the same week Strategy: ['impermanence', 'neutralizing']","['impermanence', 'neutralizing'] ","['impermanence', 'neutralizing'] I was not happy with ccea for putting additional math chemistry and English literature together in the same week."
622,Been waiting all day for this Florida game and I cant even watch it now,I know I can find an alternative way to watch the Florida game if I set my mind to it.,['self_affirmation'],Been waiting all day for this Florida game and I cant even watch it now Strategy: ['self_affirmation'],['self_affirmation'] ,['self_affirmation'] I know I can find an alternative way to watch the Florida game if I set my mind to it.
623,"3 hours in first period I'm bringing my game face and a pillow, chorus here I come. sleeping youvegottobekidding",I can't wait to be done with my classes for today so that I can come home and get a good night's sleep.,"['impermanence', 'optimism']","3 hours in first period I'm bringing my game face and a pillow, chorus here I come. sleeping youvegottobekidding Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] I can't wait to be done with my classes for today so that I can come home and get a good night's sleep."
624,I would never wish the struggles that a teenage girl has to go through on anyone awful,Growing up can be tough but things get much better after the teen years.,['impermanence'],I would never wish the struggles that a teenage girl has to go through on anyone awful Strategy: ['impermanence'],['impermanence'] ,['impermanence'] Growing up can be tough but things get much better after the teen years.
625,Everyone keeps messaging me asking if I have news. No. They forgot to email me. Or they havent reached a decision :(,I'm so thankful that there are people in my life who care about upcoming news about me.,"['neutralizing', 'thankfulness']","Everyone keeps messaging me asking if I have news. No. They forgot to email me. Or they havent reached a decision :( Strategy: ['neutralizing', 'thankfulness']","['neutralizing', 'thankfulness'] ","['neutralizing', 'thankfulness'] I'm so thankful that there are people in my life who care about upcoming news about me."
626,"I hope I get this job at Rural King, ihavetobezen. I need more cash flow this job isn't cutting it.","I'm hoping to get this job at Rural King, so I can earn more cash flow!",['optimism'],"I hope I get this job at Rural King, ihavetobezen. I need more cash flow this job isn't cutting it. Strategy: ['optimism']",['optimism'] ,"['optimism'] I'm hoping to get this job at Rural King, so I can earn more cash flow!"
627,I thought my last 2 semesters at GV would be the 2 with no scheduling issues and I would be able to breathe easy. WRONG. SO WRONG.,"I am still having schedueling issues in these last to semesters, but there's just one more year to go, so I will not stress about it","['impermanence', 'neutralizing']","I thought my last 2 semesters at GV would be the 2 with no scheduling issues and I would be able to breathe easy. WRONG. SO WRONG. Strategy: ['impermanence', 'neutralizing']","['impermanence', 'neutralizing'] ","['impermanence', 'neutralizing'] I am still having schedueling issues in these last to semesters, but there's just one more year to go, so I will not stress about it"
628,So it appears that Christmas shopping for mummy with a 2 yr old is a bad idea whoknew,I got to shop with the two-year old to get a present for mum.,['thankfulness'],So it appears that Christmas shopping for mummy with a 2 yr old is a bad idea whoknew Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] I got to shop with the two-year old to get a present for mum.
629,"Now I've dreamed about it again, so hopeful to getting it off my mind :(","Now I've dreamed about it again. I'm hopeful I'll get it out of my mind, and I know I can!","['optimism', 'self_affirmation']","Now I've dreamed about it again, so hopeful to getting it off my mind :( Strategy: ['optimism', 'self_affirmation']","['optimism', 'self_affirmation'] ","['optimism', 'self_affirmation'] Now I've dreamed about it again. I'm hopeful I'll get it out of my mind, and I know I can!"
630,"Lordgive strength to Ahmad Jauhari Yahya, CEO of Malaysia Airways. The doomed MH Flights are calling for serious crisis mgmt!","Lordgive strength to Ahmad Jauhari Yahya, CEO of Malaysia Airways. The problematic MH Flights are calling for some crisis management!",['neutralizing'],"Lordgive strength to Ahmad Jauhari Yahya, CEO of Malaysia Airways. The doomed MH Flights are calling for serious crisis mgmt! Strategy: ['neutralizing']",['neutralizing'] ,"['neutralizing'] Lordgive strength to Ahmad Jauhari Yahya, CEO of Malaysia Airways. The problematic MH Flights are calling for some crisis management!"
631,"Wtf is going on today? First, uncontrollable roadrage, now my nose won't stop bleeding ?","I don't know what's going on today. First, uncontrollable roadrage, now my nose won't stop bleeding. But, I'm a strong person and I can handle this.","['neutralizing', 'self_affirmation']","Wtf is going on today? First, uncontrollable roadrage, now my nose won't stop bleeding ? Strategy: ['neutralizing', 'self_affirmation']","['neutralizing', 'self_affirmation'] ","['neutralizing', 'self_affirmation'] I don't know what's going on today. First, uncontrollable roadrage, now my nose won't stop bleeding. But, I'm a strong person and I can handle this."
632,"I hate when I know people purposely don't text me back or ignore me, it makes me crazy.",When people don't text me back it makes me angry but at least I know who my real friends are.,['optimism'],"I hate when I know people purposely don't text me back or ignore me, it makes me crazy. Strategy: ['optimism']",['optimism'] ,['optimism'] When people don't text me back it makes me angry but at least I know who my real friends are.
633,Is it really worth you making me cry and ruining a really big day to me..I guess so.,Is it really worth you're making me cry and ruining I guess so,"['neutralizing', 'thankfulness']","Is it really worth you making me cry and ruining a really big day to me..I guess so. Strategy: ['neutralizing', 'thankfulness']","['neutralizing', 'thankfulness'] ","['neutralizing', 'thankfulness'] Is it really worth you're making me cry and ruining I guess so"
634,"I don't often admit when I have a high stress level, but missing Christmas with my family + 5 mos of back pain + Dad in hospital =",I am experiencing stress due to the holidays and some health issues.,['neutralizing'],"I don't often admit when I have a high stress level, but missing Christmas with my family + 5 mos of back pain + Dad in hospital = Strategy: ['neutralizing']",['neutralizing'] ,['neutralizing'] I am experiencing stress due to the holidays and some health issues.
635,I have so much to do this week that I'm ready to cry just thinking about it.,"I have lot of work this week, it will teach me how to handle my time better!",['growth'],I have so much to do this week that I'm ready to cry just thinking about it. Strategy: ['growth'],['growth'] ,"['growth'] I have lot of work this week, it will teach me how to handle my time better!"
636,At the courthouse and I really hope the lady who charges me doesn't show up so this case gets thrown out stressed needtogetnailed,Even though there is a court case I have to face it means I just have to be a better person in the future.,['growth'],At the courthouse and I really hope the lady who charges me doesn't show up so this case gets thrown out stressed needtogetnailed Strategy: ['growth'],['growth'] ,['growth'] Even though there is a court case I have to face it means I just have to be a better person in the future.
637,Wiselar made it seem as if my essay REALLY REALLY REALLY REALLY SUCKED! Not good not good at all,Wiselar had some critiques of my essay that I think I can learn a lot from.,"['growth', 'neutralizing']","Wiselar made it seem as if my essay REALLY REALLY REALLY REALLY SUCKED! Not good not good at all Strategy: ['growth', 'neutralizing']","['growth', 'neutralizing'] ","['growth', 'neutralizing'] Wiselar had some critiques of my essay that I think I can learn a lot from."
638,i literally spent 30 minutes explaining why i can't get a b in honors bio because i want to be a bio chemist,I try to get people to understand how important getting higher than a B is in bio because I want to be a bio chemist.,['neutralizing'],i literally spent 30 minutes explaining why i can't get a b in honors bio because i want to be a bio chemist Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] I try to get people to understand how important getting higher than a B is in bio because I want to be a bio chemist.
639,"When I finally get over you, you come to me like you want me to try to get you back. I hate being your second choice.",I value myself enough as a person to ignore you when you come after me again,"['optimism', 'self_affirmation']","When I finally get over you, you come to me like you want me to try to get you back. I hate being your second choice. Strategy: ['optimism', 'self_affirmation']","['optimism', 'self_affirmation'] ","['optimism', 'self_affirmation'] I value myself enough as a person to ignore you when you come after me again"
640,"I hate waking up in the morning when all your worries come back to you, one by one",I hope I get a good night's sleep so that I am fresh and ready to tackle my problems one by one tomorrow.,['impermanence'],"I hate waking up in the morning when all your worries come back to you, one by one Strategy: ['impermanence']",['impermanence'] ,['impermanence'] I hope I get a good night's sleep so that I am fresh and ready to tackle my problems one by one tomorrow.
641,Crap I forgot I won't be at school tomorrow cause I have to get more CT scans.  I actually need/want to go to school tomorrow,"I wish I could go to school tomorrow, but it's so important that I get my CT scans.","['growth', 'optimism']","Crap I forgot I won't be at school tomorrow cause I have to get more CT scans.  I actually need/want to go to school tomorrow Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I wish I could go to school tomorrow, but it's so important that I get my CT scans."
642,"I Just Wanna Go Somewhere.. Cry and Scream and Let Everything Out.. ""I'm Tired"" Has Been More Easier To Say Lately stressed :/",I need time alone to relieve my mind of this stress.,['neutralizing'],"I Just Wanna Go Somewhere.. Cry and Scream and Let Everything Out.. ""I'm Tired"" Has Been More Easier To Say Lately stressed :/ Strategy: ['neutralizing']",['neutralizing'] ,['neutralizing'] I need time alone to relieve my mind of this stress.
643,I hate when you go to write a paper and then your mind goes blank. Ughh stressed,This is a good opportunity to train my concentration and how much I can write even though I am stressed.,['growth'],I hate when you go to write a paper and then your mind goes blank. Ughh stressed Strategy: ['growth'],['growth'] ,['growth'] This is a good opportunity to train my concentration and how much I can write even though I am stressed.
644,I need a Latin tutor.. which will be real hard to find since nobody in the world studies LATIN of all languages! This is stupid,"Latin is going to be a challenge, it seems to be an exclusive choice to study.",['growth'],I need a Latin tutor.. which will be real hard to find since nobody in the world studies LATIN of all languages! This is stupid Strategy: ['growth'],['growth'] ,"['growth'] Latin is going to be a challenge, it seems to be an exclusive choice to study."
645,Between applying for ucas and loosing work because my memory pen breaks I think I am going to loose my mind!,Between applying for ucas and loosing work because of my memory I can be a little crazy haha but I keep going,"['growth', 'neutralizing', 'optimism']","Between applying for ucas and loosing work because my memory pen breaks I think I am going to loose my mind! Strategy: ['growth', 'neutralizing', 'optimism']","['growth', 'neutralizing', 'optimism'] ","['growth', 'neutralizing', 'optimism'] Between applying for ucas and loosing work because of my memory I can be a little crazy haha but I keep going"
646,Some days you just need to go home right after class. Today was deff one of those days,"Some days I really like going home right after class, I like to have my own time to relax and chill",['optimism'],Some days you just need to go home right after class. Today was deff one of those days Strategy: ['optimism'],['optimism'] ,"['optimism'] Some days I really like going home right after class, I like to have my own time to relax and chill"
647,Day's dragging like mad! F**k everyone tweeting about early darts as well! ! Thanks god its Friday tomorrow.,"Even though it's a slow, long day, I'm just glad that tomorrow is Friday!","['optimism', 'thankfulness']","Day's dragging like mad! F**k everyone tweeting about early darts as well! ! Thanks god its Friday tomorrow. Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] Even though it's a slow, long day, I'm just glad that tomorrow is Friday!"
648,is it wrong to look forward to your wedding being over to stop all the hassle? wedding,How excited can one look forward to their wedding?,['neutralizing'],is it wrong to look forward to your wedding being over to stop all the hassle? wedding Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] How excited can one look forward to their wedding?
649,theres only 10 minutes left commercials please please stop! not much time to tell us who is killed off?!,I hope these commercials stop; I want to find out who gets killed off!,['optimism'],theres only 10 minutes left commercials please please stop! not much time to tell us who is killed off?! Strategy: ['optimism'],['optimism'] ,['optimism'] I hope these commercials stop; I want to find out who gets killed off!
650,"Trying to juggle school, swimming, work, having a social life and living is rather difficult",It's refreshing to see that in the midst of so many things I can keep my social life!,['optimism'],"Trying to juggle school, swimming, work, having a social life and living is rather difficult Strategy: ['optimism']",['optimism'] ,['optimism'] It's refreshing to see that in the midst of so many things I can keep my social life!
651,"If I make it through the next two weeks alive, I'll be the real MVP.",A hard two weeks coming up but I can make it,['self_affirmation'],"If I make it through the next two weeks alive, I'll be the real MVP. Strategy: ['self_affirmation']",['self_affirmation'] ,['self_affirmation'] A hard two weeks coming up but I can make it
652,This year has been so freaking bad. I just want to go away for a while,"This year is not good for anyone, I need to show strength and focus, and thank god it's ok.","['growth', 'optimism', 'thankfulness']","This year has been so freaking bad. I just want to go away for a while Strategy: ['growth', 'optimism', 'thankfulness']","['growth', 'optimism', 'thankfulness'] ","['growth', 'optimism', 'thankfulness'] This year is not good for anyone, I need to show strength and focus, and thank god it's ok."
653,Dead tired n Thirsty .. Can't wait Togo for a run tomorrow to clear my head,I would love a good night's sleep tonight and a good run with Togo tomorrow to clear my head.,"['optimism', 'thankfulness']","Dead tired n Thirsty .. Can't wait Togo for a run tomorrow to clear my head Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] I would love a good night's sleep tonight and a good run with Togo tomorrow to clear my head."
654,If I don't go out at least once this weekend I'm gonna end up hurting someone..,It would be great to get out this weekend so that I can relax.,['neutralizing'],If I don't go out at least once this weekend I'm gonna end up hurting someone.. Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] It would be great to get out this weekend so that I can relax.
655,"Do you feel ? Your monkey mind is the cause for this, useless thoughts constantly arise? Give a job to it, count your",It's good to turn useless thoughts into useful thoughts.,['growth'],"Do you feel ? Your monkey mind is the cause for this, useless thoughts constantly arise? Give a job to it, count your Strategy: ['growth']",['growth'] ,['growth'] It's good to turn useless thoughts into useful thoughts.
656,"I believe that cashiering isn't for me. only been 3 work days, but I don't see myself lasting. frustrated Maybe I'll try stock.","I think I need more practice for cashiering, but I can try stock too.","['neutralizing', 'optimism']","I believe that cashiering isn't for me. only been 3 work days, but I don't see myself lasting. frustrated Maybe I'll try stock. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I think I need more practice for cashiering, but I can try stock too."
657,The worst part about being ill is knowing that I'm missing work at college so close to the exams,Being sick isn't my fault. Doesn't make sense to feel guilty for missing work at college. I should take my health seriously.,['impermanence'],The worst part about being ill is knowing that I'm missing work at college so close to the exams Strategy: ['impermanence'],['impermanence'] ,['impermanence'] Being sick isn't my fault. Doesn't make sense to feel guilty for missing work at college. I should take my health seriously.
658,Finishing this essay is driving me insane!! baffled I've resorted to some old school music to get me through this!!,"Finishing this essay is being difficult. I've resorted to some old school music to get me through this, and I know I'll make it!","['neutralizing', 'optimism']","Finishing this essay is driving me insane!! baffled I've resorted to some old school music to get me through this!! Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] Finishing this essay is being difficult. I've resorted to some old school music to get me through this, and I know I'll make it!"
659,"I hate when others push things back, so you have to do everything last minute.","People tend to push things back at work, so I'm going to be ready for anything.",['growth'],"I hate when others push things back, so you have to do everything last minute. Strategy: ['growth']",['growth'] ,"['growth'] People tend to push things back at work, so I'm going to be ready for anything."
660,So focused on studying for my 3 exams that I forgot to turn in my hw due at midnight..,"I forgot my hw submission due to studying for my 3 exams, but I wish to remember things better in future.",['optimism'],So focused on studying for my 3 exams that I forgot to turn in my hw due at midnight.. Strategy: ['optimism'],['optimism'] ,"['optimism'] I forgot my hw submission due to studying for my 3 exams, but I wish to remember things better in future."
661,so ready for this day to be over. ItsOnlySecondPeriod worst day ive had in a long time,This day has been stressful but it'll be over soon,['impermanence'],so ready for this day to be over. ItsOnlySecondPeriod worst day ive had in a long time Strategy: ['impermanence'],['impermanence'] ,['impermanence'] This day has been stressful but it'll be over soon
662,Them times you wanna munch down on ya food but there are spicey girls watching,"I can make an effort not to eat messy, so I don't mind girls watching me eat.","['growth', 'optimism']","Them times you wanna munch down on ya food but there are spicey girls watching Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I can make an effort not to eat messy, so I don't mind girls watching me eat."
663,Worry pretends to be necessary but serves no useful purpose  Eckhart Tolle Worry Stress Anxious Anxiety,Worry pretends to be necessary Stress Anxious Anxiety,"['self_affirmation', 'thankfulness']","Worry pretends to be necessary but serves no useful purpose  Eckhart Tolle Worry Stress Anxious Anxiety Strategy: ['self_affirmation', 'thankfulness']","['self_affirmation', 'thankfulness'] ","['self_affirmation', 'thankfulness'] Worry pretends to be necessary Stress Anxious Anxiety"
664,Group projects and labs are probably one of the worst things they could ever do it college,They could do things better than group projects and labs in college,['neutralizing'],Group projects and labs are probably one of the worst things they could ever do it college Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] They could do things better than group projects and labs in college
665,Life is just hard and harder when difficult people are around BC there issue become your problem,I need to learn how to not let other's people problems affect me and deal with my own issues.,"['growth', 'impermanence', 'neutralizing']","Life is just hard and harder when difficult people are around BC there issue become your problem Strategy: ['growth', 'impermanence', 'neutralizing']","['growth', 'impermanence', 'neutralizing'] ","['growth', 'impermanence', 'neutralizing'] I need to learn how to not let other's people problems affect me and deal with my own issues."
666,I wish I just knew what I wanted to do with the rest of my life confused,I'm going to find out what I want to do with the rest of my life.,['self_affirmation'],I wish I just knew what I wanted to do with the rest of my life confused Strategy: ['self_affirmation'],['self_affirmation'] ,['self_affirmation'] I'm going to find out what I want to do with the rest of my life.
667,Did you know stressed is desserts spelled backwards? Unwind with a our classic Carolina Mountain Apple Cobbler tonight.,I am stressed but I will have some drinks and I will feel better.,['optimism'],Did you know stressed is desserts spelled backwards? Unwind with a our classic Carolina Mountain Apple Cobbler tonight. Strategy: ['optimism'],['optimism'] ,['optimism'] I am stressed but I will have some drinks and I will feel better.
668,I might lose my financial aid because I don't know what year the house I live in was built. Because that makes sense.,I just need to know the year that the house where I live was built and I will keep my financial aid.,['neutralizing'],I might lose my financial aid because I don't know what year the house I live in was built. Because that makes sense. Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] I just need to know the year that the house where I live was built and I will keep my financial aid.
669,ah hate when im always in a bad mood with 6th year on top of it.,I'm going to control my temper and channel my emotions into doing well in school.,['growth'],ah hate when im always in a bad mood with 6th year on top of it. Strategy: ['growth'],['growth'] ,['growth'] I'm going to control my temper and channel my emotions into doing well in school.
670,"She gives a a 1 page essay to write everyday when we walk in for bell work, then article of the week and now a 2 page essay",I must work hard to improve myself further.,['growth'],"She gives a a 1 page essay to write everyday when we walk in for bell work, then article of the week and now a 2 page essay Strategy: ['growth']",['growth'] ,['growth'] I must work hard to improve myself further.
