,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
6229,This summer is about to be CRAZY and on top of that I have marathon training. I have no idea how Im going to handle this,"I have marathon training in summer, and I am awaiting to handle it well.","['neutralizing', 'optimism']","This summer is about to be CRAZY and on top of that I have marathon training. I have no idea how Im going to handle this Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I have marathon training in summer, and I am awaiting to handle it well."
6230,It's hard to be a vet when your own pet is sick. I forget all 21 years of knowledge and become a blubbering parent.,"Treating your own pet as a vet is really a tough job, but glad that there is a possibility of sorting out the problem and treating it on time.","['neutralizing', 'optimism']","It's hard to be a vet when your own pet is sick. I forget all 21 years of knowledge and become a blubbering parent. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] Treating your own pet as a vet is really a tough job, but glad that there is a possibility of sorting out the problem and treating it on time."
6231,Quite possibly nothing more alarming than listening to a phone start to vibrate in the newsroom and not being able to find yours. What if its THE call?!? spoiler: it ended up not being either of my phones (THEY ended up being in my pockets ) but still,"I did not find my phone when it rang, if it is important they will call back and I will respond this time!",['impermanence'],Quite possibly nothing more alarming than listening to a phone start to vibrate in the newsroom and not being able to find yours. What if its THE call?!? spoiler: it ended up not being either of my phones (THEY ended up being in my pockets ) but still Strategy: ['impermanence'],['impermanence'] ,"['impermanence'] I did not find my phone when it rang, if it is important they will call back and I will respond this time!"
6232,Another night of not falling asleep till 2 hrs before I had to wake up. exhausted,I’ve been able to sleep only for two hours. But I hope to take my day off to relax myself.,['optimism'],Another night of not falling asleep till 2 hrs before I had to wake up. exhausted Strategy: ['optimism'],['optimism'] ,['optimism'] I’ve been able to sleep only for two hours. But I hope to take my day off to relax myself.
6233,Why is it so bloody hard trying to sort everything out for your sick mum?? Do I have to do everyone's jobs for them?? Arggggggh,I understand that every mother is important for their relatives and I will be more empathetic going forwards.,"['growth', 'neutralizing']","Why is it so bloody hard trying to sort everything out for your sick mum?? Do I have to do everyone's jobs for them?? Arggggggh Strategy: ['growth', 'neutralizing']","['growth', 'neutralizing'] ","['growth', 'neutralizing'] I understand that every mother is important for their relatives and I will be more empathetic going forwards."
6234,"All this coursework, homework and these work shifts can seriously do one, just too draining and nothing I can do about it :/","Since I can’t do anything about all these courses, I just have to do them to finish them.","['growth', 'neutralizing']","All this coursework, homework and these work shifts can seriously do one, just too draining and nothing I can do about it :/ Strategy: ['growth', 'neutralizing']","['growth', 'neutralizing'] ","['growth', 'neutralizing'] Since I can’t do anything about all these courses, I just have to do them to finish them."
6235,I swear everyone needs to get away from me before I explode . mad annoyed,I hope a good night's sleep will put me in a better frame of mind than today.,['impermanence'],I swear everyone needs to get away from me before I explode . mad annoyed Strategy: ['impermanence'],['impermanence'] ,['impermanence'] I hope a good night's sleep will put me in a better frame of mind than today.
6236,I've been working on homework since 4:00 and it is almost midnight and I am STILL not done. Fuck everything I am going to bed.,"I've been doing homework since 4:00, and it's almost midnight, and I'm not done yet. However, the good thing about it is that I focused a lot in that time, I tried a lot.","['growth', 'optimism']","I've been working on homework since 4:00 and it is almost midnight and I am STILL not done. Fuck everything I am going to bed. Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I've been doing homework since 4:00, and it's almost midnight, and I'm not done yet. However, the good thing about it is that I focused a lot in that time, I tried a lot."
6237,i need to buy a pet A$AP so i can dress him up for Halloween seriously,Can't wait to get my pet and dress him for halloween! He will be so cute!,['optimism'],i need to buy a pet A$AP so i can dress him up for Halloween seriously Strategy: ['optimism'],['optimism'] ,['optimism'] Can't wait to get my pet and dress him for halloween! He will be so cute!
6238,I just need a 2 hour long hug and for someone to tell me it's all gonna be okay,"Today is not a very good day, but I know that a simple hug and a friendly word and everything will be fine.",['optimism'],I just need a 2 hour long hug and for someone to tell me it's all gonna be okay Strategy: ['optimism'],['optimism'] ,"['optimism'] Today is not a very good day, but I know that a simple hug and a friendly word and everything will be fine."
6239,Gone through over half a notebook just for scratch paper studying for my math final,"I have done so much work that I have almost run out of paper, shows how prepared I am.",['optimism'],Gone through over half a notebook just for scratch paper studying for my math final Strategy: ['optimism'],['optimism'] ,"['optimism'] I have done so much work that I have almost run out of paper, shows how prepared I am."
6240,someone jumped off a railway bridge on the lines between preston and Lancaster. So the trains were cancelled :(,"Even though someone took their life on the railway bridge, the trains were still able to run as normal.",['optimism'],someone jumped off a railway bridge on the lines between preston and Lancaster. So the trains were cancelled :( Strategy: ['optimism'],['optimism'] ,"['optimism'] Even though someone took their life on the railway bridge, the trains were still able to run as normal."
6241,"Today has been too long. I just want to go home, lay in my bed, and maybe cry a little bit.","Today has been too long. I just want to go home, lay in my bed, and maybe cry a little. Some self-care and me-time sure are needed.",['self_affirmation'],"Today has been too long. I just want to go home, lay in my bed, and maybe cry a little bit. Strategy: ['self_affirmation']",['self_affirmation'] ,"['self_affirmation'] Today has been too long. I just want to go home, lay in my bed, and maybe cry a little. Some self-care and me-time sure are needed."
6242,The past 2 nights I looked into the mirror it looks like I popped a different tiny blood vessel in my eye,Looking in the mirror and evaluating my appearance is another way to take care of myself.,"['neutralizing', 'thankfulness']","The past 2 nights I looked into the mirror it looks like I popped a different tiny blood vessel in my eye Strategy: ['neutralizing', 'thankfulness']","['neutralizing', 'thankfulness'] ","['neutralizing', 'thankfulness'] Looking in the mirror and evaluating my appearance is another way to take care of myself."
6243,Anybody got a cat or dog I can hold for like a half hour today??,I am pretty sure I will have soon a dog or cat which I can hold and take care of it.,['optimism'],Anybody got a cat or dog I can hold for like a half hour today?? Strategy: ['optimism'],['optimism'] ,['optimism'] I am pretty sure I will have soon a dog or cat which I can hold and take care of it.
6244,"Can someone please respond to one of my emails,dms sent on various social media platforms due to pay balance tomorrow and want some advice help to move holiday but getting no where",Could someone respond to me? I need some help on paying my balance and get some other advice.,['neutralizing'],"Can someone please respond to one of my emails,dms sent on various social media platforms due to pay balance tomorrow and want some advice help to move holiday but getting no where Strategy: ['neutralizing']",['neutralizing'] ,['neutralizing'] Could someone respond to me? I need some help on paying my balance and get some other advice.
6245,Saw 4 tweets about Flappy Birds so I downloaded it. I should have just went to bed,Saw 4 tweets about Flappy Birds so I downloaded it. Should have just went to bed. Will start limiting phone time at night.,['growth'],Saw 4 tweets about Flappy Birds so I downloaded it. I should have just went to bed Strategy: ['growth'],['growth'] ,['growth'] Saw 4 tweets about Flappy Birds so I downloaded it. Should have just went to bed. Will start limiting phone time at night.
6246,"According to my doctor I'm dehydrated sleepdeprived and . Seriously though, I could have told you that myself.","I very well know that I am sleep- deprived and dehydrated as the doctor says, but I am searching for means to recover soon.",['optimism'],"According to my doctor I'm dehydrated sleepdeprived and . Seriously though, I could have told you that myself. Strategy: ['optimism']",['optimism'] ,"['optimism'] I very well know that I am sleep- deprived and dehydrated as the doctor says, but I am searching for means to recover soon."
6247,what's going on with your phones?! Ridiculous- engaged ALL day! Need a treatment to get over the booking process!,"Your customer service really needs to be improved, I haven't been able to talk to anyone in the phone all day",['neutralizing'],what's going on with your phones?! Ridiculous- engaged ALL day! Need a treatment to get over the booking process! Strategy: ['neutralizing'],['neutralizing'] ,"['neutralizing'] Your customer service really needs to be improved, I haven't been able to talk to anyone in the phone all day"
6248,I literally don't know how I'm gonna pay for everything coming up this month :(,I hope to find some means to pay for everything coming up this month.,"['neutralizing', 'optimism']","I literally don't know how I'm gonna pay for everything coming up this month :( Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I hope to find some means to pay for everything coming up this month."
6249,"After a 14 hour work day, a little is necessary to unwind before bed. nightcap vacationin2days",I'm so glad I can wind down after a long 14-hour workday. So blessed.,['thankfulness'],"After a 14 hour work day, a little is necessary to unwind before bed. nightcap vacationin2days Strategy: ['thankfulness']",['thankfulness'] ,['thankfulness'] I'm so glad I can wind down after a long 14-hour workday. So blessed.
6250,In need of a holiday! I'm not fussy as to where just as long as its out of this country,I would love to take a vacation out of the country in the coming days so that I can feel rejuvenated.,"['impermanence', 'optimism']","In need of a holiday! I'm not fussy as to where just as long as its out of this country Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] I would love to take a vacation out of the country in the coming days so that I can feel rejuvenated."
6251,"Ever since freshmen year Iv always heard, ""Oh, senior year is great!"" We'll I'm still waiting for that moment.",Senior year should be a fun year for me even if it is not at the moment.,['optimism'],"Ever since freshmen year Iv always heard, ""Oh, senior year is great!"" We'll I'm still waiting for that moment. Strategy: ['optimism']",['optimism'] ,['optimism'] Senior year should be a fun year for me even if it is not at the moment.
6252,Played parenting levelexpert today. Toddler and baby BOTH have terrible wintercolds. Sometimes life feels very challenging!,Played parenting level expert today. Toddler and baby BOTH have terrible winter colds. Sometimes I feel like a heroic doctor!,['self_affirmation'],Played parenting levelexpert today. Toddler and baby BOTH have terrible wintercolds. Sometimes life feels very challenging! Strategy: ['self_affirmation'],['self_affirmation'] ,['self_affirmation'] Played parenting level expert today. Toddler and baby BOTH have terrible winter colds. Sometimes I feel like a heroic doctor!
6253,"Increased work hours, less money and will we even have a job at the end of it.",Working more for less. At least I still have a job,['optimism'],"Increased work hours, less money and will we even have a job at the end of it. Strategy: ['optimism']",['optimism'] ,['optimism'] Working more for less. At least I still have a job
6254,I have so much to do in the next two weeks.Stressed Busy Work School SeniorStuff ACT Prom,"Next two weeks will be so busy, It will help me think about other things",['optimism'],I have so much to do in the next two weeks.Stressed Busy Work School SeniorStuff ACT Prom Strategy: ['optimism'],['optimism'] ,"['optimism'] Next two weeks will be so busy, It will help me think about other things"
6255,Did I seriously just start crying cuz I dropped a fork on the ground?,"I just start crying cuz I dropped a fork on the ground, but that's because people feel sensitive some days, and that's okay",['impermanence'],Did I seriously just start crying cuz I dropped a fork on the ground? Strategy: ['impermanence'],['impermanence'] ,"['impermanence'] I just start crying cuz I dropped a fork on the ground, but that's because people feel sensitive some days, and that's okay"
6256,"Had a twisted, horror dream last night. Not a nightmare as I wasn't the being tortured. Wonder what my dreams will be tonight?","I had a nightmare last night, I hope I will have a very sweet dream tonight.",['optimism'],"Had a twisted, horror dream last night. Not a nightmare as I wasn't the being tortured. Wonder what my dreams will be tonight? Strategy: ['optimism']",['optimism'] ,"['optimism'] I had a nightmare last night, I hope I will have a very sweet dream tonight."
6257,This definitely explains why I'm still singleI'm not taking any mans bull!! needtomoveout timetomoveout angry,I'm single because I am worth it and will not put up with anyone who disrespect me anymore.,"['growth', 'optimism']","This definitely explains why I'm still singleI'm not taking any mans bull!! needtomoveout timetomoveout angry Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I'm single because I am worth it and will not put up with anyone who disrespect me anymore."
6258,I know I do better when I don't cram the night before.. But I do it anyways.. :(,I should prepare better for my exams going forward and not try to cram everything the night before.,"['growth', 'optimism']","I know I do better when I don't cram the night before.. But I do it anyways.. :( Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I should prepare better for my exams going forward and not try to cram everything the night before."
6259,Late breaking news - I am finally getting confirmation for next week's guest and topic,I am really happy I finally got my confirmation for next week's guest and topic,['optimism'],Late breaking news - I am finally getting confirmation for next week's guest and topic Strategy: ['optimism'],['optimism'] ,['optimism'] I am really happy I finally got my confirmation for next week's guest and topic
6260,Just needed a little break from day but feel even more frustrated now brownsplainsrealestate golf drivingrange realestate frustrating @ Oxley Driving Range,Im so fortunate that I have the time to play golf in my day even though it doesn’t always go as planned.,"['optimism', 'thankfulness']","Just needed a little break from day but feel even more frustrated now brownsplainsrealestate golf drivingrange realestate frustrating @ Oxley Driving Range Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] Im so fortunate that I have the time to play golf in my day even though it doesn’t always go as planned."
6261,Why am i finding it so hard to find a simple hotel room in Leeds with an onsite carpark!,"Why am I finding it so hard to find a simple hotel room in Leeds with an onsite carpark, guess I will just have to rent a bike and so some exercises.","['impermanence', 'optimism']","Why am i finding it so hard to find a simple hotel room in Leeds with an onsite carpark! Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] Why am I finding it so hard to find a simple hotel room in Leeds with an onsite carpark, guess I will just have to rent a bike and so some exercises."
6262,"Mind 101 - Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice ego mindhealth",You can either be miserable or you can motivate yourself. But you can always make the best choice.,"['neutralizing', 'optimism']","Mind 101 - Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice ego mindhealth Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] You can either be miserable or you can motivate yourself. But you can always make the best choice."
6263,I thought I was going to be late so I hurried up and got ready I wasn't even gunna be lAte.,"I hurried to get ready thinking I would be late, but I was relieved that I was quite early after all.","['neutralizing', 'optimism']","I thought I was going to be late so I hurried up and got ready I wasn't even gunna be lAte. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I hurried to get ready thinking I would be late, but I was relieved that I was quite early after all."
6264,Love it when my family and friends walk away when I need them the most,"I'm not sure my family and friends realise how much I need them right now, I will talk to them today to make my feelings more clear and help make sure I get the support I need.",['neutralizing'],Love it when my family and friends walk away when I need them the most Strategy: ['neutralizing'],['neutralizing'] ,"['neutralizing'] I'm not sure my family and friends realise how much I need them right now, I will talk to them today to make my feelings more clear and help make sure I get the support I need."
6265,"Being forced to take another shift every week, bye to the already sucky l social life I had work school ringette dancemarathon","Take another shift every week, is more diffucult to have social life",['neutralizing'],"Being forced to take another shift every week, bye to the already sucky l social life I had work school ringette dancemarathon Strategy: ['neutralizing']",['neutralizing'] ,"['neutralizing'] Take another shift every week, is more diffucult to have social life"
6266,Thinking if I don't know it now I'm not going to by tmrw morning givingup tired,I've studied all that I can for my test tomorrow. I'm confident I've learned everything I need to,['self_affirmation'],Thinking if I don't know it now I'm not going to by tmrw morning givingup tired Strategy: ['self_affirmation'],['self_affirmation'] ,['self_affirmation'] I've studied all that I can for my test tomorrow. I'm confident I've learned everything I need to
6267,The amount of homework and tests I have coming up is making my stomach churn,Just a few more homework and tests and finally I'm free of that agony that makes me sick.,"['growth', 'optimism']","The amount of homework and tests I have coming up is making my stomach churn Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] Just a few more homework and tests and finally I'm free of that agony that makes me sick."
6268,"Can't find my little bag with all my lipstick, lipgloss and lipchap in it. Ahh.","If I was an organized person, it wouldn't happen. That's the lesson.",['growth'],"Can't find my little bag with all my lipstick, lipgloss and lipchap in it. Ahh. Strategy: ['growth']",['growth'] ,"['growth'] If I was an organized person, it wouldn't happen. That's the lesson."
6269,I really just need one day One day of absolutely nothing. Sadly it doesn't look like that will be happening anytime soon.,"My schedule is very full, but I am thankful for the opportunities each full day brings.",['thankfulness'],I really just need one day One day of absolutely nothing. Sadly it doesn't look like that will be happening anytime soon. Strategy: ['thankfulness'],['thankfulness'] ,"['thankfulness'] My schedule is very full, but I am thankful for the opportunities each full day brings."
6270,This day has gone from bad to worse annoyed frustrated ergh I need a massive chocolate bar,"This day has not been a very good one, so a massive chocolate bar would make me feel good.","['neutralizing', 'optimism']","This day has gone from bad to worse annoyed frustrated ergh I need a massive chocolate bar Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] This day has not been a very good one, so a massive chocolate bar would make me feel good."
6271,15 days for my exams!! I've got some serious studying here to do!!! its my future !!!!,I am excited for my exam because it is my future!,['optimism'],15 days for my exams!! I've got some serious studying here to do!!! its my future !!!! Strategy: ['optimism'],['optimism'] ,['optimism'] I am excited for my exam because it is my future!
6272,EA I need your help it is impossible to do the Meiji yasuda j1 sbc and for albirex Niigata team as they dont have the players you need anymore to get both chem and star ratting. So I have wasted time and coins atm.,Time and coins were made for wasting.,['impermanence'],EA I need your help it is impossible to do the Meiji yasuda j1 sbc and for albirex Niigata team as they dont have the players you need anymore to get both chem and star ratting. So I have wasted time and coins atm. Strategy: ['impermanence'],['impermanence'] ,['impermanence'] Time and coins were made for wasting.
6273,"GM, People don't hate what they aren't threatened by. Have a BLESSED one and not a STRESSED one.",I hope you will be blessed instead of stressed.,['optimism'],"GM, People don't hate what they aren't threatened by. Have a BLESSED one and not a STRESSED one. Strategy: ['optimism']",['optimism'] ,['optimism'] I hope you will be blessed instead of stressed.
6274,"As usual, the second I slow down, my body gives in and I get sick.","Even though I feel sick, I know I can make myself well again.","['optimism', 'thankfulness']","As usual, the second I slow down, my body gives in and I get sick. Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] Even though I feel sick, I know I can make myself well again."
6275,Can't take my math placement exam bc my computer is stupid so looks like I won't be scheduling my math classes tmr.,I hope my computer behaves better tomorrow when I have rescheduled my math placement exam.,['optimism'],Can't take my math placement exam bc my computer is stupid so looks like I won't be scheduling my math classes tmr. Strategy: ['optimism'],['optimism'] ,['optimism'] I hope my computer behaves better tomorrow when I have rescheduled my math placement exam.
6276,Having one of those days when I know I'm just gunna break down any minute,"The days when I collapse are so rare, which shows me that I can still be strong","['neutralizing', 'self_affirmation']","Having one of those days when I know I'm just gunna break down any minute Strategy: ['neutralizing', 'self_affirmation']","['neutralizing', 'self_affirmation'] ","['neutralizing', 'self_affirmation'] The days when I collapse are so rare, which shows me that I can still be strong"
6277,"It's soo hard to be a leader. You have to meet all their demands, expectations and if you fail, the blame will all be on you.","Being a leader is tough, but it's worth it.","['growth', 'neutralizing', 'optimism']","It's soo hard to be a leader. You have to meet all their demands, expectations and if you fail, the blame will all be on you. Strategy: ['growth', 'neutralizing', 'optimism']","['growth', 'neutralizing', 'optimism'] ","['growth', 'neutralizing', 'optimism'] Being a leader is tough, but it's worth it."
6278,Upset? Tired? ? Remember to BREATHE. Simply focusing on your breath allows your body to let go of tension and,Simply focussing on your breath is a good way to relieve stress and relax.,['optimism'],Upset? Tired? ? Remember to BREATHE. Simply focusing on your breath allows your body to let go of tension and Strategy: ['optimism'],['optimism'] ,['optimism'] Simply focussing on your breath is a good way to relieve stress and relax.
6279,I feel so under pressure I don't want to do anything i feel terrible :\ feelingbad sad,"I feel bad right now, but things are going to get better soon.","['impermanence', 'optimism']","I feel so under pressure I don't want to do anything i feel terrible :\ feelingbad sad Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] I feel bad right now, but things are going to get better soon."
6280,No of course Ive got time to do a level 2 qualification at the same time as doing my degree!  annoyed,I have to do a degree and level two qualification but at least by the end I will have a lot more qualifications.,"['neutralizing', 'optimism']","No of course Ive got time to do a level 2 qualification at the same time as doing my degree!  annoyed Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I have to do a degree and level two qualification but at least by the end I will have a lot more qualifications."
6281,When is all chill about tickets not arriving from November for ends he wrote down an invalid address,I didn't get the tickets by November because of an invalid email. Everyone makes mistakes sometimes.,['neutralizing'],When is all chill about tickets not arriving from November for ends he wrote down an invalid address Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] I didn't get the tickets by November because of an invalid email. Everyone makes mistakes sometimes.
6282,"Being an adult is extremely hard when youre on horrible health insurance that doesnt accept your neurologist, surgeon and pain management doctor. Stressed gonna listen tos music and try to destress before I have a full blown anxiety attack.",The current health insurance is bad but I believe the politicians will make it better.,['optimism'],"Being an adult is extremely hard when youre on horrible health insurance that doesnt accept your neurologist, surgeon and pain management doctor. Stressed gonna listen tos music and try to destress before I have a full blown anxiety attack. Strategy: ['optimism']",['optimism'] ,['optimism'] The current health insurance is bad but I believe the politicians will make it better.
6283,If things don't start changing in my life Im going to have a mental breakdown.,If things don't start changing in my life I try to change it.,"['neutralizing', 'thankfulness']","If things don't start changing in my life Im going to have a mental breakdown. Strategy: ['neutralizing', 'thankfulness']","['neutralizing', 'thankfulness'] ","['neutralizing', 'thankfulness'] If things don't start changing in my life I try to change it."
6284,"Going to chill wit my buddy tonight, hope can help with this project that's due tomorrow!","I'm looking forward to some fun-time with my friend tonight, and I'll be thankful for his help in completing the project that's due tomorrow.","['optimism', 'thankfulness']","Going to chill wit my buddy tonight, hope can help with this project that's due tomorrow! Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] I'm looking forward to some fun-time with my friend tonight, and I'll be thankful for his help in completing the project that's due tomorrow."
6285,"When I type my URL all I get is a page that says 'Sorry, this store is no longer available' Why???",I need to find a way to access a webpage that is unavaliable.,"['neutralizing', 'optimism']","When I type my URL all I get is a page that says 'Sorry, this store is no longer available' Why??? Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I need to find a way to access a webpage that is unavaliable."
6286,NVQ work sucks asssssss especially when youre so behind and got to work in 2 hours,Even though work can sometimes be overwhelming at least I have a job so I am thankful for that.,['thankfulness'],NVQ work sucks asssssss especially when youre so behind and got to work in 2 hours Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] Even though work can sometimes be overwhelming at least I have a job so I am thankful for that.
6287,"All I want to do is watch breaking bad, eat ice cream and pretend I don't have all of this homework","All I wanted to do was watch breaking bad, eat ice cream and pretend I don't have all of this homework. But I'm a responsible person, so I'll get all done, and soon I'll be free.",['self_affirmation'],"All I want to do is watch breaking bad, eat ice cream and pretend I don't have all of this homework Strategy: ['self_affirmation']",['self_affirmation'] ,"['self_affirmation'] All I wanted to do was watch breaking bad, eat ice cream and pretend I don't have all of this homework. But I'm a responsible person, so I'll get all done, and soon I'll be free."
6288,"Three days until cha2013. Last day in the office, making sure everything is in order.",I will make sure everything is in order so it will be a good day for all of us!,['optimism'],"Three days until cha2013. Last day in the office, making sure everything is in order. Strategy: ['optimism']",['optimism'] ,['optimism'] I will make sure everything is in order so it will be a good day for all of us!
6289,No one ever notices me. It seems to me I'm just another face. Roaming and wandering around just waiting. But for what? lonely,"No one ever pays attention to me, but I'm most still a worthwhile person, and I love myself.",['self_affirmation'],No one ever notices me. It seems to me I'm just another face. Roaming and wandering around just waiting. But for what? lonely Strategy: ['self_affirmation'],['self_affirmation'] ,"['self_affirmation'] No one ever pays attention to me, but I'm most still a worthwhile person, and I love myself."
6290,tomorrow ill be leaving for Nottingham I cant wait but im stressing out a bit,Right now I'm having mixed emotions about my trip to Nottingham tomorrow.,['neutralizing'],tomorrow ill be leaving for Nottingham I cant wait but im stressing out a bit Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] Right now I'm having mixed emotions about my trip to Nottingham tomorrow.
6291,all good thanks liiiisa. Decorating again at the mo so Hate decorating!! How's you ?? xx,"I'm good, thanks liiiisa! Decorating again, hopefully it won't take long. How are you?",['neutralizing'],all good thanks liiiisa. Decorating again at the mo so Hate decorating!! How's you ?? xx Strategy: ['neutralizing'],['neutralizing'] ,"['neutralizing'] I'm good, thanks liiiisa! Decorating again, hopefully it won't take long. How are you?"
6292,I'm exhausted and just thinking about everything I have to do makes it that much worse.,"With better planning, I'm sure to complete all the tasks on hand in a timely manner.",['growth'],I'm exhausted and just thinking about everything I have to do makes it that much worse. Strategy: ['growth'],['growth'] ,"['growth'] With better planning, I'm sure to complete all the tasks on hand in a timely manner."
6293,"Along with running and math, we can add house hunting to the list of things that I'm not good at","All these times, I've tried my best to improve my running, math, and house hunting skills. I think I'm doing quite well, and I know I will do better in the future.",['self_affirmation'],"Along with running and math, we can add house hunting to the list of things that I'm not good at Strategy: ['self_affirmation']",['self_affirmation'] ,"['self_affirmation'] All these times, I've tried my best to improve my running, math, and house hunting skills. I think I'm doing quite well, and I know I will do better in the future."
6294,"Just when I thought id done all my annotating and summarising,I find another one!!!! bored stressed",Just some more summarizing to do before I'm done with this assignment #almostthere,['neutralizing'],"Just when I thought id done all my annotating and summarising,I find another one!!!! bored stressed Strategy: ['neutralizing']",['neutralizing'] ,['neutralizing'] Just some more summarizing to do before I'm done with this assignment #almostthere
6295,"most people on my TL have slept for the night and awake now. And me, still awake and trying to keep awake",Being awake allows me to get on with my projects faster,['growth'],"most people on my TL have slept for the night and awake now. And me, still awake and trying to keep awake Strategy: ['growth']",['growth'] ,['growth'] Being awake allows me to get on with my projects faster
6296,All the liquor stores are closed! Im still writing papers and I need a dude to come through wit a bottle!,I was lucky to found somebody that will bring a bottle home!,['optimism'],All the liquor stores are closed! Im still writing papers and I need a dude to come through wit a bottle! Strategy: ['optimism'],['optimism'] ,['optimism'] I was lucky to found somebody that will bring a bottle home!
6297,I could really use some prayers my way its been 2 months nd still no work. Im starting to freak out.,Even though I am not working at the moment I feel that I am quite skilled so I will be able to find a job soon.,['optimism'],I could really use some prayers my way its been 2 months nd still no work. Im starting to freak out. Strategy: ['optimism'],['optimism'] ,['optimism'] Even though I am not working at the moment I feel that I am quite skilled so I will be able to find a job soon.
6298,Stuck between a rock and a hard place yet again.can this week just be over!,"The week has been very frustrating, but thankfully the week is almost over.","['optimism', 'thankfulness']","Stuck between a rock and a hard place yet again.can this week just be over! Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] The week has been very frustrating, but thankfully the week is almost over."
6299,"Some people get so rude and passive aggressive, or straight up aggressive, when you are planning your wedding. Get over yourselves. WeddingPlanning WeddingsAreMayhem",People need to calm down and relax when planning your wedding or else it makes everyone's jobs more difficult.,['neutralizing'],"Some people get so rude and passive aggressive, or straight up aggressive, when you are planning your wedding. Get over yourselves. WeddingPlanning WeddingsAreMayhem Strategy: ['neutralizing']",['neutralizing'] ,['neutralizing'] People need to calm down and relax when planning your wedding or else it makes everyone's jobs more difficult.
6300,Wish you saw things the way I did. Then maybe you'd understand why I'm doing what I am. thinking,Not everyone is going to understand me or why I do things but it’s okay because I’m happy.,"['growth', 'neutralizing', 'optimism']","Wish you saw things the way I did. Then maybe you'd understand why I'm doing what I am. thinking Strategy: ['growth', 'neutralizing', 'optimism']","['growth', 'neutralizing', 'optimism'] ","['growth', 'neutralizing', 'optimism'] Not everyone is going to understand me or why I do things but it’s okay because I’m happy."
6301,The fact that I go away in the morning and I haven't even started packing yet is stressing me out!,Once I finished packing I can go start my new life!,['optimism'],The fact that I go away in the morning and I haven't even started packing yet is stressing me out! Strategy: ['optimism'],['optimism'] ,['optimism'] Once I finished packing I can go start my new life!
6302,So I have 5 days to come up with $175 or I'm going to not only be jobless but be homeless and jobless. Ugh!,There is a lot of ways to make 175$ in five days!,['optimism'],So I have 5 days to come up with $175 or I'm going to not only be jobless but be homeless and jobless. Ugh! Strategy: ['optimism'],['optimism'] ,['optimism'] There is a lot of ways to make 175$ in five days!
6303,Lying wide awake at 11pm when you need to be up at 5am is really not the one,"I need to sleep, it's already 11 pm and tomorrow I have to wake up early.","['neutralizing', 'self_affirmation']","Lying wide awake at 11pm when you need to be up at 5am is really not the one Strategy: ['neutralizing', 'self_affirmation']","['neutralizing', 'self_affirmation'] ","['neutralizing', 'self_affirmation'] I need to sleep, it's already 11 pm and tomorrow I have to wake up early."
6304,But why is getting a group of 4 players together in GTA5 so damn difficult? mondays Im not even high anymore.,I hope I get a good game of GTA5 completed with other people so that I can get my monday started properly.,['optimism'],But why is getting a group of 4 players together in GTA5 so damn difficult? mondays Im not even high anymore. Strategy: ['optimism'],['optimism'] ,['optimism'] I hope I get a good game of GTA5 completed with other people so that I can get my monday started properly.
